project_id,floor_no,element_type,planned_start_day,cycle_time_days,actual_start_day,formwork_type,area_sqm,quantity,cost_per_sqm,total_cost,optimized_quantity,optimized_cost,cost_saving
P027,13,Beam,321,4,324,Aluminum,50.36,14,1100,775544.0,13,720148.0,55396.0
P001,12,Slab,343,4,343,Timber,64.54,10,600,387240.00000000006,7,271068.0,116172.00000000006
P087,7,Column,285,8,286,Steel,27.34,8,850,185912.0,7,162673.0,23239.0
P074,1,Wall,297,3,299,Aluminum,77.85,5,1100,428175.0,4,342540.0,85635.0
P042,33,Wall,361,7,362,Steel,64.94,8,850,441592.0,7,386393.0,55199.0
P052,14,Beam,319,3,317,Steel,29.91,7,850,177964.5,5,127117.50000000001,50846.999999999985
P025,17,Column,66,4,67,Timber,45.9,7,600,192780.0,6,165240.0,27540.0
P054,4,Beam,112,6,112,Aluminum,74.64,18,1100,1477872.0,16,1313664.0,164208.0
P067,1,Beam,356,7,358,Aluminum,71.23,9,1100,705177.0,8,626824.0,78353.0
P006,24,Slab,171,9,175,Steel,60.61,5,850,257592.5,4,206074.0,51518.5
P058,34,Wall,247,6,252,Timber,98.11,15,600,882990.0,12,706392.0,176598.0
P070,34,Column,66,8,68,Timber,21.86,10,600,131160.0,9,118044.0,13116.0
P053,24,Slab,68,7,66,Timber,53.95,6,600,194220.00000000003,6,194220.00000000003,0.0
P066,15,Wall,34,4,39,Aluminum,66.16,17,1100,1237192.0,15,1091640.0,145552.0
P058,17,Wall,1,7,1,Aluminum,99.46,5,1100,547030.0,5,547030.0,0.0
P082,13,Beam,151,4,149,Steel,58.83,12,850,600066.0,11,550060.5,50005.5
P087,7,Column,272,5,270,Timber,49.81,14,600,418404.0,12,358632.0,59772.0
P002,9,Beam,258,4,256,Timber,93.01,19,600,1060314.0,13,725478.0000000001,334835.9999999999
P076,23,Slab,238,4,239,Aluminum,55.57,7,1100,427889.0,6,366762.0,61127.0
P022,23,Beam,116,8,115,Steel,94.53,10,850,803505.0,8,642804.0,160701.0
P037,26,Beam,76,7,77,Aluminum,77.54,6,1100,511764.0,4,341176.0,170588.0
P020,1,Wall,283,6,283,Aluminum,25.11,24,1100,662904.0,19,524799.0,138105.0
P024,14,Wall,19,4,22,Steel,25.07,7,850,149166.5,6,127857.00000000001,21309.499999999985
P084,32,Slab,284,7,282,Timber,38.62,13,600,301235.99999999994,10,231720.0,69515.99999999994
P065,10,Wall,35,4,33,Timber,16.09,24,600,231695.99999999997,19,183426.0,48269.99999999997
P065,1,Wall,324,3,323,Steel,58.83,9,850,450049.5,7,350038.5,100011.0
P081,5,Wall,305,3,307,Timber,87.38,10,600,524280.0,7,366996.0,157284.0
P001,3,Beam,241,3,239,Steel,46.0,14,850,547400.0,10,391000.0,156400.0
P094,27,Column,7,3,12,Steel,68.35,13,850,755267.5,11,639072.4999999999,116195.00000000012
P003,22,Slab,37,6,38,Aluminum,98.33,5,1100,540815.0,4,432652.0,108163.0
P046,18,Beam,153,8,157,Timber,27.44,20,600,329280.00000000006,16,263424.0,65856.00000000006
P055,16,Slab,245,4,243,Timber,42.23,10,600,253379.99999999997,7,177365.99999999997,76014.0
P075,2,Beam,250,3,250,Steel,12.25,20,850,208250.0,14,145775.0,62475.0
P088,13,Slab,115,7,119,Aluminum,30.87,24,1100,814968.0,18,611226.0,203742.0
P086,16,Wall,41,3,40,Aluminum,80.15,24,1100,2115960.0,16,1410640.0,705320.0
P064,8,Slab,337,5,340,Timber,69.09,7,600,290178.0,6,248724.0,41454.0
P045,8,Column,62,5,64,Steel,80.54,18,850,1232262.0,16,1095344.0,136918.0
P026,10,Slab,169,8,172,Timber,48.28,12,600,347616.0,8,231744.0,115872.0
P077,33,Column,142,6,142,Timber,76.21,24,600,1097424.0,21,960245.9999999999,137178.00000000012
P065,31,Slab,258,9,259,Aluminum,63.96,18,1100,1266408.0,13,914628.0,351780.0
P024,12,Wall,88,5,91,Aluminum,39.56,19,1100,826804.0000000001,12,522192.00000000006,304612.00000000006
P074,9,Slab,48,7,48,Aluminum,47.12,14,1100,725648.0,12,621983.9999999999,103664.00000000012
P035,9,Beam,311,3,314,Aluminum,58.72,21,1100,1356431.9999999998,16,1033472.0,322959.99999999977
P024,18,Wall,12,5,10,Steel,96.08,12,850,980016.0,9,735012.0,245004.0
P028,30,Wall,211,5,210,Timber,93.82,23,600,1294715.9999999998,14,788088.0,506627.99999999977
P100,32,Beam,244,6,249,Aluminum,98.78,8,1100,869264.0,8,869264.0,0.0
P080,23,Wall,239,5,237,Timber,11.48,14,600,96432.0,12,82656.0,13776.0
P016,11,Wall,197,3,196,Steel,74.55,8,850,506940.0,8,506940.0,0.0
P059,20,Beam,257,8,258,Aluminum,90.52,24,1100,2389728.0,17,1692724.0,697004.0
P081,19,Wall,235,9,235,Steel,76.54,8,850,520472.00000000006,7,455413.00000000006,65059.0
P054,26,Wall,187,8,190,Aluminum,47.48,14,1100,731191.9999999999,12,626736.0,104455.99999999988
P079,10,Wall,201,8,200,Timber,75.23,7,600,315966.0,6,270828.0,45138.0
P016,24,Wall,103,9,103,Steel,49.97,22,850,934438.9999999999,19,807015.5,127423.49999999988
P015,13,Slab,290,4,294,Aluminum,74.28,18,1100,1470744.0,14,1143912.0,326832.0
P098,34,Wall,221,3,224,Timber,80.23,24,600,1155312.0,15,722070.0,433242.0
P011,29,Wall,302,5,307,Timber,85.89,18,600,927612.0,17,876078.0000000001,51533.99999999988
P065,7,Wall,187,5,191,Timber,75.52,24,600,1087488.0,16,724992.0,362496.0
P079,30,Slab,99,9,103,Aluminum,24.4,18,1100,483120.0,12,322079.99999999994,161040.00000000006
P090,17,Column,245,5,250,Timber,94.27,11,600,622182.0,10,565620.0,56562.0
P068,13,Wall,313,6,312,Timber,29.21,13,600,227838.0,9,157734.0,70104.0
P043,24,Column,307,7,305,Aluminum,42.18,6,1100,278388.0,4,185592.0,92796.0
P069,31,Column,22,3,21,Steel,48.62,24,850,991847.9999999999,15,619905.0,371942.9999999999
P099,27,Beam,68,8,67,Timber,74.12,7,600,311304.0,5,222360.0,88944.0
P013,21,Beam,316,5,318,Aluminum,73.11,16,1100,1286736.0,13,1045473.0,241263.0
P010,1,Column,65,9,68,Steel,96.56,23,850,1887748.0,17,1395292.0,492456.0
P075,15,Slab,292,4,295,Timber,26.97,20,600,323640.0,13,210366.0,113274.0
P082,3,Wall,217,6,221,Aluminum,50.57,11,1100,611897.0,8,445016.0,166881.0
P098,6,Wall,29,7,30,Aluminum,28.34,16,1100,498784.0,14,436436.0,62348.0
P041,14,Wall,193,5,196,Timber,70.53,14,600,592452.0,11,465498.0,126954.0
P050,33,Beam,56,8,54,Steel,29.17,7,850,173561.5,6,148767.0,24794.5
P087,8,Beam,338,3,336,Steel,88.11,12,850,898722.0,8,599148.0,299574.0
P071,26,Wall,212,4,212,Steel,98.45,11,850,920507.5,9,753142.5,167365.0
P059,15,Column,238,8,237,Timber,38.52,13,600,300456.0,10,231120.00000000003,69335.99999999997
P039,14,Beam,200,6,199,Timber,76.54,23,600,1056252.0,17,780708.0,275544.0
P003,20,Wall,178,3,181,Steel,57.95,9,850,443317.50000000006,7,344802.5,98515.00000000006
P076,19,Column,153,9,152,Steel,42.34,13,850,467857.00000000006,9,323901.00000000006,143956.0
P007,33,Wall,44,3,42,Steel,27.21,20,850,462570.00000000006,18,416313.0,46257.00000000006
P049,24,Beam,168,6,170,Steel,74.73,24,850,1524492.0,17,1079848.5,444643.5
P026,10,Slab,287,9,287,Aluminum,24.29,13,1100,347347.0,11,293909.0,53438.0
P033,34,Slab,197,3,196,Timber,35.26,16,600,338496.0,12,253872.0,84624.0
P048,16,Beam,337,9,339,Steel,92.77,24,850,1892508.0,17,1340526.5,551981.5
P079,15,Column,74,9,77,Aluminum,55.75,19,1100,1165175.0,16,981200.0,183975.0
P002,18,Wall,171,4,176,Steel,86.87,22,850,1624469.0,16,1181432.0,443037.0
P071,7,Beam,183,4,184,Steel,79.08,13,850,873834.0,11,739398.0,134436.0
P032,22,Column,16,9,14,Aluminum,43.86,7,1100,337722.0,5,241230.0,96492.0
P004,32,Wall,68,3,69,Steel,29.62,15,850,377655.0,11,276947.0,100708.0
P020,19,Wall,325,5,330,Steel,18.99,10,850,161414.99999999997,7,112990.49999999999,48424.499999999985
P036,1,Beam,42,3,40,Aluminum,96.46,13,1100,1379378.0,9,954954.0,424424.0
P032,5,Wall,110,5,110,Aluminum,39.22,7,1100,301993.99999999994,5,215710.0,86283.99999999994
P028,12,Slab,41,3,46,Aluminum,70.58,13,1100,1009294.0,9,698742.0,310552.0
P077,12,Slab,306,8,309,Aluminum,75.73,7,1100,583121.0,6,499818.0,83303.0
P001,21,Wall,6,7,7,Aluminum,27.79,23,1100,703087.0,16,489104.0,213983.0
P060,19,Beam,331,4,331,Steel,72.44,8,850,492592.0,7,431018.0,61574.0
P056,9,Wall,181,3,185,Timber,10.84,17,600,110568.0,13,84551.99999999999,26016.000000000015
P035,32,Beam,273,4,277,Aluminum,47.64,21,1100,1100484.0,17,890868.0,209616.0
P030,31,Beam,361,6,361,Timber,41.54,6,600,149544.0,5,124620.0,24924.0
P054,32,Slab,185,7,185,Steel,93.95,20,850,1597150.0,15,1197862.5,399287.5
P036,32,Slab,323,5,324,Aluminum,98.74,5,1100,543070.0,4,434456.0,108614.0
P055,30,Column,144,6,145,Timber,35.91,7,600,150822.0,5,107729.99999999999,43092.000000000015
P089,32,Beam,100,7,105,Timber,64.9,20,600,778800.0,15,584100.0000000001,194699.99999999988
P080,2,Wall,90,6,91,Timber,77.07,10,600,462419.99999999994,8,369935.99999999994,92484.0
P058,11,Beam,246,4,250,Timber,27.2,12,600,195840.0,10,163200.0,32640.0
P083,20,Slab,239,8,243,Timber,71.79,9,600,387666.0,8,344592.00000000006,43073.99999999994
P065,9,Beam,212,7,211,Aluminum,33.19,12,1100,438107.99999999994,9,328581.0,109526.99999999994
P069,19,Column,81,6,86,Aluminum,25.2,5,1100,138600.0,4,110880.0,27720.0
P051,7,Wall,115,5,115,Aluminum,86.56,23,1100,2189968.0,18,1713888.0,476080.0
P022,5,Beam,276,7,279,Timber,55.22,6,600,198792.0,4,132528.0,66264.0
P088,24,Wall,80,7,79,Timber,36.73,10,600,220379.99999999997,7,154265.99999999997,66114.0
P053,7,Wall,56,6,54,Steel,46.42,10,850,394570.00000000006,8,315656.0,78914.00000000006
P100,11,Slab,179,8,184,Timber,47.19,24,600,679536.0,22,622907.9999999999,56628.00000000012
P036,9,Beam,309,9,313,Steel,79.3,24,850,1617719.9999999998,16,1078480.0,539239.9999999998
P068,30,Wall,49,9,50,Steel,89.81,13,850,992400.5,10,763385.0,229015.5
P036,3,Slab,260,9,263,Aluminum,52.81,5,1100,290455.0,4,232364.0,58091.0
P052,22,Column,274,9,279,Timber,39.06,6,600,140616.0,6,140616.0,0.0
P053,20,Column,292,3,294,Timber,75.45,24,600,1086480.0,20,905400.0,181080.0
P082,32,Beam,291,5,289,Steel,91.48,23,850,1788434.0,17,1321886.0,466548.0
P050,7,Wall,30,5,30,Steel,20.27,20,850,344590.0,14,241212.99999999997,103377.00000000003
P080,7,Beam,252,9,256,Timber,81.71,13,600,637338.0,10,490259.99999999994,147078.00000000006
P041,20,Wall,63,6,67,Steel,60.15,9,850,460147.5,7,357892.5,102255.0
P018,25,Slab,82,8,82,Timber,88.08,24,600,1268352.0,19,1004112.0,264240.0
P022,24,Column,325,4,330,Timber,56.27,15,600,506430.00000000006,12,405144.0,101286.00000000006
P066,13,Column,169,4,174,Steel,87.63,24,850,1787652.0,15,1117282.4999999998,670369.5000000002
P021,4,Column,310,9,313,Aluminum,59.9,18,1100,1186020.0,12,790680.0,395340.0
P100,12,Column,343,3,342,Timber,23.04,17,600,235008.0,11,152064.0,82944.0
P044,17,Beam,158,3,162,Steel,10.45,7,850,62177.49999999999,6,53295.0,8882.499999999993
P047,1,Wall,56,6,57,Steel,65.8,6,850,335579.99999999994,6,335579.99999999994,0.0
P039,17,Beam,335,8,339,Steel,63.29,20,850,1075930.0,15,806947.5,268982.5
P029,2,Slab,142,4,145,Timber,28.92,15,600,260280.0,10,173520.00000000003,86759.99999999997
P054,6,Column,149,5,150,Timber,86.56,7,600,363552.00000000006,6,311616.0,51936.00000000006
P090,11,Wall,226,8,230,Timber,88.1,19,600,1004339.9999999999,15,792900.0,211439.99999999988
P085,18,Beam,25,4,23,Steel,82.38,7,850,490161.0,6,420138.0,70023.0
P017,25,Wall,178,8,181,Aluminum,94.29,23,1100,2385537.0,19,1970661.0000000002,414875.99999999977
P080,28,Beam,95,6,93,Aluminum,55.6,8,1100,489280.0,7,428120.0,61160.0
P060,16,Wall,53,4,51,Timber,73.21,9,600,395334.0,8,351407.99999999994,43926.00000000006
P031,12,Wall,304,7,309,Timber,91.4,13,600,712920.0,11,603240.0,109680.0
P073,29,Column,70,9,72,Timber,51.06,11,600,336996.00000000006,10,306360.0,30636.00000000006
P095,23,Beam,176,6,178,Aluminum,65.66,17,1100,1227842.0,11,794486.0,433356.0
P078,21,Slab,132,7,132,Aluminum,56.15,22,1100,1358830.0,18,1111770.0,247060.0
P049,16,Wall,339,8,344,Timber,98.49,19,600,1122786.0,17,1004598.0,118188.0
P002,26,Slab,338,6,342,Steel,49.39,16,850,671704.0,14,587741.0,83963.0
P048,22,Column,360,5,360,Aluminum,38.53,14,1100,593362.0000000001,9,381447.0,211915.00000000012
P014,10,Slab,331,6,331,Timber,66.67,21,600,840042.0,18,720036.0,120006.0
P059,7,Wall,213,6,218,Aluminum,35.26,10,1100,387859.99999999994,7,271502.0,116357.99999999994
P097,9,Wall,211,9,214,Steel,87.18,15,850,1111545.0,10,741030.0,370515.0
P099,25,Wall,345,6,346,Steel,90.3,7,850,537285.0,5,383775.0,153510.0
P058,15,Beam,64,6,64,Aluminum,41.06,10,1100,451660.0,9,406494.0,45166.0
P058,13,Slab,35,3,34,Timber,42.25,24,600,608400.0,20,507000.0,101400.0
P051,26,Beam,12,7,10,Aluminum,17.8,16,1100,313280.0,15,293700.0,19580.0
P084,21,Wall,346,6,349,Timber,33.03,7,600,138726.0,6,118908.0,19818.0
P002,23,Wall,311,6,312,Aluminum,16.11,6,1100,106326.0,6,106326.0,0.0
P041,28,Column,248,8,252,Steel,78.15,7,850,464992.50000000006,6,398565.0,66427.50000000006
P083,12,Column,112,3,114,Aluminum,26.23,17,1100,490501.0,12,346236.0,144265.0
P082,24,Wall,325,4,323,Timber,17.1,24,600,246240.00000000003,20,205200.0,41040.00000000003
P016,13,Beam,91,8,91,Timber,24.79,13,600,193362.0,8,118992.0,74370.0
P004,2,Beam,294,8,296,Steel,43.96,21,850,784686.0,17,635222.0,149464.0
P012,12,Wall,29,9,31,Timber,48.02,18,600,518616.0,16,460992.00000000006,57623.99999999994
P029,14,Slab,12,9,14,Timber,90.87,24,600,1308528.0,21,1144962.0,163566.0
P007,30,Beam,147,3,152,Steel,35.16,12,850,358631.99999999994,8,239087.99999999997,119543.99999999997
P014,19,Wall,137,3,140,Timber,74.6,8,600,358080.0,6,268560.0,89520.0
P012,31,Column,338,9,343,Timber,90.54,5,600,271620.0,5,271620.0,0.0
P099,25,Wall,157,3,155,Aluminum,87.1,14,1100,1341339.9999999998,9,862290.0,479049.99999999977
P005,4,Beam,259,8,260,Aluminum,27.91,17,1100,521917.00000000006,16,491216.0,30701.00000000006
P081,13,Wall,87,8,85,Aluminum,35.17,6,1100,232122.0,5,193435.00000000003,38686.99999999997
P032,3,Slab,158,9,163,Aluminum,14.9,9,1100,147510.0,8,131120.0,16390.0
P074,16,Slab,186,6,185,Aluminum,53.5,10,1100,588500.0,9,529650.0,58850.0
P043,26,Beam,344,3,344,Aluminum,46.48,5,1100,255639.99999999997,5,255639.99999999997,0.0
P081,19,Wall,309,3,312,Aluminum,59.08,9,1100,584892.0,6,389928.0,194964.0
P069,15,Slab,357,9,362,Steel,51.21,19,850,827041.5,12,522342.0,304699.5
P045,32,Slab,229,8,230,Aluminum,76.22,12,1100,1006104.0,10,838420.0,167684.0
P009,21,Column,4,8,7,Timber,70.29,22,600,927828.0000000001,15,632610.0000000001,295218.0
P049,1,Beam,57,3,58,Steel,48.57,22,850,908259.0,19,784405.5,123853.5
P033,6,Column,28,6,28,Aluminum,13.41,8,1100,118008.0,5,73755.0,44253.0
P100,27,Column,16,5,20,Aluminum,40.94,24,1100,1080816.0,19,855645.9999999999,225170.00000000012
P100,23,Slab,13,5,12,Timber,39.18,24,600,564192.0,18,423144.0,141048.0
P018,31,Wall,200,4,202,Steel,18.04,11,850,168674.0,10,153339.99999999997,15334.00000000003
P009,12,Column,184,6,184,Timber,37.38,12,600,269136.00000000006,11,246708.0,22428.00000000006
P062,21,Beam,309,8,314,Timber,98.86,24,600,1423584.0,20,1186320.0,237264.0
P057,2,Beam,304,3,306,Steel,83.91,17,850,1212499.5,15,1069852.5,142647.0
P029,5,Wall,281,9,281,Timber,82.15,8,600,394320.0,7,345030.00000000006,49289.99999999994
P078,9,Beam,322,3,320,Steel,85.9,22,850,1606330.0000000002,18,1314270.0,292060.00000000023
P025,20,Column,158,3,163,Timber,87.85,17,600,896069.9999999999,16,843360.0,52709.99999999988
P015,18,Wall,360,5,363,Steel,39.28,18,850,600984.0,15,500820.00000000006,100163.99999999994
P006,22,Beam,259,9,258,Aluminum,39.0,13,1100,557700.0,12,514800.0,42900.0
P042,8,Beam,157,8,162,Steel,40.28,16,850,547808.0,12,410856.0,136952.0
P029,34,Column,94,9,97,Timber,83.67,13,600,652626.0,12,602424.0,50202.0
P079,9,Column,267,3,272,Timber,81.76,5,600,245280.0,4,196224.0,49056.0
P093,7,Column,21,3,20,Aluminum,11.52,13,1100,164736.0,12,152064.0,12672.0
P004,30,Column,127,5,127,Aluminum,95.43,11,1100,1154703.0,7,734811.0,419892.0
P082,18,Wall,347,3,346,Aluminum,35.7,5,1100,196350.0,4,157080.0,39270.0
P057,27,Wall,351,9,353,Steel,66.35,6,850,338385.0,6,338385.0,0.0
P049,16,Wall,350,4,349,Steel,67.59,22,850,1263933.0,14,804321.0,459612.0
P044,21,Slab,112,8,111,Steel,20.2,12,850,206039.99999999997,11,188870.0,17169.99999999997
P080,5,Column,234,9,237,Steel,72.62,5,850,308635.0,4,246908.00000000003,61726.99999999997
P075,29,Column,34,7,33,Steel,58.02,7,850,345219.00000000006,7,345219.00000000006,0.0
P014,22,Wall,80,9,84,Timber,64.98,5,600,194940.00000000003,4,155952.0,38988.00000000003
P003,14,Beam,83,9,84,Timber,50.22,24,600,723168.0,21,632771.9999999999,90396.00000000012
P062,19,Beam,29,4,33,Timber,82.39,7,600,346038.0,5,247170.0,98868.0
P064,24,Column,131,6,131,Steel,67.16,12,850,685032.0,9,513773.99999999994,171258.00000000006
P045,6,Column,11,9,9,Aluminum,27.36,16,1100,481536.0,13,391248.0,90288.0
P082,3,Wall,62,4,67,Timber,77.75,11,600,513150.0,8,373200.0,139950.0
P058,34,Column,359,4,364,Timber,55.23,24,600,795312.0,20,662760.0,132552.0
P020,2,Beam,33,9,31,Steel,13.35,5,850,56737.5,5,56737.5,0.0
P058,15,Beam,136,9,137,Steel,45.54,7,850,270963.0,7,270963.0,0.0
P089,15,Column,88,5,91,Steel,46.16,16,850,627776.0,13,510067.99999999994,117708.00000000006
P057,32,Wall,17,6,18,Timber,82.13,12,600,591336.0,10,492780.0,98556.0
P077,21,Wall,91,9,89,Aluminum,31.06,13,1100,444157.99999999994,9,307493.99999999994,136664.0
P068,17,Beam,299,8,301,Steel,50.73,19,850,819289.4999999999,12,517446.0,301843.4999999999
P078,34,Wall,253,9,251,Steel,14.9,15,850,189975.0,12,151980.0,37995.0
P097,32,Beam,73,8,71,Aluminum,89.33,10,1100,982630.0,9,884367.0,98263.0
P092,23,Column,206,4,210,Aluminum,49.94,9,1100,494406.0,7,384538.0,109868.0
P052,33,Beam,261,7,266,Aluminum,87.09,9,1100,862191.0000000001,6,574794.0,287397.0000000001
P037,25,Column,178,4,178,Steel,70.95,20,850,1206150.0,15,904612.5,301537.5
P008,21,Wall,312,3,310,Steel,38.79,19,850,626458.5,16,527544.0,98914.5
P044,34,Slab,313,5,311,Timber,74.14,15,600,667260.0,13,578292.0,88968.0
P098,19,Slab,220,3,224,Timber,52.2,24,600,751680.0000000001,21,657720.0,93960.00000000012
P005,27,Slab,173,6,172,Timber,40.71,21,600,512946.0,14,341964.00000000006,170981.99999999994
P069,9,Beam,165,6,166,Timber,70.11,23,600,967518.0,20,841320.0,126198.0
P031,5,Slab,328,5,332,Timber,79.69,21,600,1004094.0,14,669395.9999999999,334698.0000000001
P045,5,Beam,335,4,340,Timber,71.98,19,600,820572.0000000001,18,777384.0000000001,43188.0
P009,25,Wall,220,6,218,Steel,51.66,17,850,746486.9999999999,13,570842.9999999999,175644.0
P032,26,Column,292,7,290,Timber,33.34,22,600,440088.0,18,360072.00000000006,80015.99999999994
P033,19,Slab,161,9,163,Steel,82.94,20,850,1409980.0,15,1057485.0,352495.0
P067,30,Beam,248,5,253,Steel,41.2,24,850,840480.0,17,595340.0000000001,245139.99999999988
P030,16,Wall,71,3,76,Aluminum,65.17,5,1100,358435.0,4,286748.0,71687.0
P076,7,Wall,92,7,96,Steel,20.38,24,850,415752.0,15,259845.0,155907.0
P029,18,Slab,361,9,359,Steel,76.63,17,850,1107303.5,13,846761.5,260542.0
P003,21,Wall,321,9,321,Steel,95.76,8,850,651168.0,5,406980.0,244188.0
P090,31,Wall,245,8,248,Aluminum,50.44,16,1100,887744.0,13,721292.0,166452.0
P057,1,Wall,24,5,26,Steel,59.35,19,850,958502.5000000001,15,756712.5,201790.00000000012
P030,3,Beam,45,7,43,Aluminum,90.95,24,1100,2401080.0,21,2100945.0,300135.0
P009,31,Wall,189,9,192,Timber,81.58,16,600,783168.0,15,734220.0,48948.0
P026,25,Wall,286,5,286,Steel,96.61,23,850,1888725.5000000002,19,1560251.5,328474.00000000023
P002,8,Wall,321,3,322,Timber,33.95,23,600,468510.0,16,325920.0,142590.0
P062,1,Wall,341,4,339,Steel,52.3,19,850,844645.0,15,666825.0,177820.0
P003,7,Wall,83,5,84,Aluminum,51.01,9,1100,504999.0,6,336666.0,168333.0
P046,7,Beam,222,6,220,Timber,52.58,15,600,473219.99999999994,13,410124.0,63095.99999999994
P068,8,Wall,352,3,354,Steel,92.18,22,850,1723766.0,14,1096942.0,626824.0
P025,19,Wall,343,3,348,Steel,28.5,14,850,339150.0,12,290700.0,48450.0
P051,17,Column,219,7,221,Aluminum,90.54,17,1100,1693098.0,12,1195128.0,497970.0
P013,11,Wall,218,6,221,Steel,61.4,23,850,1200370.0,16,835040.0,365330.0
P044,11,Wall,190,7,190,Timber,58.32,24,600,839808.0,16,559872.0,279936.0
P035,2,Beam,67,8,66,Aluminum,47.48,19,1100,992331.9999999999,16,835648.0,156683.99999999988
P055,4,Wall,31,3,35,Timber,58.57,22,600,773124.0,16,562272.0,210852.0
P087,28,Beam,322,5,325,Timber,82.3,12,600,592560.0,8,395040.0,197520.0
P009,33,Slab,250,8,253,Steel,54.3,7,850,323085.0,5,230775.0,92310.0
P002,11,Wall,54,6,54,Steel,79.84,15,850,1017960.0000000001,14,950096.0,67864.00000000012
P061,3,Column,10,3,8,Aluminum,47.5,9,1100,470250.0,6,313500.0,156750.0
P041,5,Beam,166,9,167,Aluminum,26.46,16,1100,465696.0,13,378378.0,87318.0
P044,21,Slab,339,6,340,Aluminum,47.32,5,1100,260260.0,4,208208.0,52052.0
P064,22,Column,285,8,290,Timber,75.1,10,600,450600.0,8,360480.0,90120.0
P031,11,Beam,153,5,151,Timber,86.66,10,600,519959.99999999994,8,415968.0,103991.99999999994
P047,22,Slab,32,4,31,Timber,79.45,16,600,762720.0,12,572040.0,190680.0
P002,13,Column,17,7,16,Timber,43.7,19,600,498180.00000000006,16,419520.0,78660.00000000006
P096,3,Wall,301,9,300,Steel,62.12,8,850,422416.0,6,316812.0,105604.0
P082,13,Column,305,7,303,Aluminum,42.44,22,1100,1027048.0,16,746944.0,280104.0
P077,28,Column,343,8,347,Steel,73.4,16,850,998240.0000000001,11,686290.0000000001,311950.0
P069,11,Column,146,3,148,Steel,49.28,11,850,460768.00000000006,9,376992.0,83776.00000000006
P058,11,Beam,75,3,80,Timber,78.84,9,600,425736.00000000006,7,331128.0,94608.00000000006
P044,21,Wall,124,5,127,Aluminum,11.15,7,1100,85855.0,5,61325.0,24530.0
P074,21,Wall,52,3,54,Timber,40.61,9,600,219294.0,8,194928.0,24366.0
P056,7,Beam,190,3,188,Timber,89.04,21,600,1121904.0,19,1015056.0000000001,106847.99999999988
P043,17,Column,141,3,143,Aluminum,39.12,10,1100,430320.0,7,301224.0,129096.0
P089,14,Wall,88,6,92,Aluminum,45.53,24,1100,1201992.0,20,1001660.0,200332.0
P034,33,Column,84,6,83,Steel,81.17,6,850,413967.0,4,275978.0,137989.0
P030,11,Wall,243,4,245,Timber,18.52,23,600,255576.0,18,200016.0,55560.0
P071,13,Beam,106,6,104,Timber,38.07,19,600,433998.0,14,319788.0,114210.0
P070,1,Slab,92,9,97,Timber,79.7,7,600,334740.0,5,239100.0,95640.0
P055,34,Column,355,9,358,Aluminum,96.13,5,1100,528715.0,4,422972.0,105743.0
P067,9,Wall,21,7,23,Timber,80.46,23,600,1110348.0,15,724139.9999999999,386208.0000000001
P013,13,Wall,6,9,8,Timber,25.52,11,600,168431.99999999997,7,107183.99999999999,61247.999999999985
P003,30,Wall,221,8,223,Timber,85.15,14,600,715260.0000000001,11,561990.0,153270.00000000012
P026,7,Beam,309,4,311,Timber,52.82,13,600,411996.0,11,348612.0,63384.0
P057,14,Beam,87,3,90,Steel,80.47,20,850,1367990.0,17,1162791.5,205198.5
P024,6,Slab,180,7,178,Aluminum,31.54,19,1100,659186.0,15,520409.99999999994,138776.00000000006
P053,34,Beam,342,4,342,Steel,40.7,17,850,588115.0000000001,13,449735.0,138380.00000000012
