project_id,floor_no,element_type,planned_start_day,cycle_time_days,actual_start_day,formwork_type,area_sqm,quantity,cost_per_sqm,total_cost
P029,23,Column,242,7,244,Aluminum,11.76,12,1100,155232.0
P092,3,Wall,259,6,257,Steel,47.8,24,850,975119.9999999999
P008,13,Column,46,3,49,Aluminum,96.44,18,1100,1909512.0
P088,34,Column,237,9,236,Timber,25.94,16,600,249024.0
P003,24,Column,8,8,9,Timber,68.84,21,600,867384.0000000001
P089,1,Column,260,3,263,Timber,81.12,16,600,778752.0
P019,12,Column,271,5,273,Timber,94.02,16,600,902592.0
P097,8,Column,44,7,44,Timber,88.46,16,600,849215.9999999999
P066,19,Beam,238,7,238,Timber,70.89,11,600,467874.0
P079,9,Slab,167,4,165,Steel,74.0,14,850,880600.0
P086,28,Beam,76,9,78,Timber,40.87,20,600,490440.0
P074,14,Column,157,4,155,Aluminum,30.15,7,1100,232154.99999999997
P082,27,Slab,201,6,202,Aluminum,96.28,7,1100,741356.0
P022,18,Slab,234,4,232,Aluminum,97.8,5,1100,537900.0
P046,6,Wall,232,4,231,Steel,48.21,9,850,368806.5
P091,33,Column,212,7,210,Aluminum,46.97,12,1100,620004.0
P013,25,Column,154,3,152,Aluminum,50.65,21,1100,1170014.9999999998
P033,13,Beam,213,7,214,Aluminum,51.53,20,1100,1133660.0
P005,23,Slab,87,9,89,Steel,85.79,20,850,1458430.0000000002
P090,33,Slab,18,4,21,Aluminum,48.76,22,1100,1179992.0
P077,21,Column,191,6,194,Aluminum,89.41,22,1100,2163722.0
P027,34,Wall,308,3,307,Steel,72.57,18,850,1110320.9999999998
P078,17,Column,54,4,52,Timber,96.89,16,600,930144.0
P024,10,Slab,216,4,217,Aluminum,70.71,14,1100,1088934.0
P067,23,Wall,42,8,43,Timber,47.1,6,600,169560.0
P063,2,Wall,349,6,354,Aluminum,92.62,7,1100,713174.0
P094,14,Slab,230,6,233,Steel,30.68,5,850,130390.0
P099,2,Column,230,4,231,Timber,96.85,13,600,755430.0
P048,19,Column,182,4,184,Steel,13.91,8,850,94588.0
P063,16,Column,141,7,139,Timber,67.68,20,600,812160.0000000001
P078,25,Beam,288,5,288,Steel,11.64,8,850,79152.0
P012,1,Beam,339,6,342,Timber,28.36,21,600,357335.99999999994
P028,2,Wall,337,9,341,Timber,51.76,19,600,590064.0
P044,27,Column,322,6,326,Timber,24.24,8,600,116351.99999999999
P093,2,Beam,82,9,85,Aluminum,98.99,8,1100,871112.0
P043,30,Wall,167,9,166,Timber,79.57,16,600,763871.9999999999
P017,10,Slab,334,8,334,Timber,86.58,7,600,363635.99999999994
P040,19,Slab,54,7,56,Aluminum,98.12,24,1100,2590368.0
P049,16,Column,73,3,77,Aluminum,70.73,9,1100,700227.0
P085,13,Slab,213,8,216,Steel,33.99,23,850,664504.5000000001
P057,8,Slab,171,8,169,Steel,78.13,10,850,664105.0
P087,31,Slab,270,3,270,Aluminum,62.59,13,1100,895037.0000000001
P084,25,Wall,219,3,219,Aluminum,34.07,7,1100,262339.0
P064,21,Slab,136,6,140,Aluminum,43.06,6,1100,284196.0
P075,29,Slab,35,5,38,Aluminum,64.71,14,1100,996533.9999999999
P057,6,Wall,146,5,146,Aluminum,45.59,9,1100,451341.00000000006
P098,18,Beam,183,9,182,Steel,31.16,11,850,291346.0
P074,27,Wall,78,7,76,Aluminum,48.69,19,1100,1017620.9999999999
P074,5,Beam,308,9,309,Aluminum,31.02,6,1100,204732.0
P070,7,Wall,253,3,251,Steel,88.76,14,850,1056244.0
P100,10,Column,328,3,332,Timber,72.47,15,600,652230.0
P088,10,Slab,236,4,239,Steel,43.89,12,850,447678.00000000006
P076,28,Beam,322,7,322,Steel,95.09,16,850,1293224.0
P043,10,Wall,337,8,335,Aluminum,45.01,8,1100,396088.0
P023,20,Beam,77,8,78,Timber,61.7,17,600,629340.0
P027,13,Beam,73,7,78,Steel,56.07,22,850,1048509.0
P058,11,Slab,27,6,26,Timber,20.97,22,600,276804.0
P037,19,Beam,38,6,36,Steel,48.14,7,850,286433.0
P006,28,Wall,254,7,252,Aluminum,16.98,7,1100,130746.0
P065,4,Column,86,5,85,Steel,25.35,11,850,237022.50000000003
P006,19,Column,357,7,356,Steel,80.88,21,850,1443708.0
P050,14,Slab,359,5,362,Steel,37.24,10,850,316540.0
P022,31,Wall,31,6,31,Timber,18.01,20,600,216120.00000000003
P088,28,Wall,205,9,205,Timber,74.71,9,600,403434.0
P025,19,Column,193,7,196,Aluminum,82.22,21,1100,1899281.9999999998
P079,1,Wall,230,5,229,Timber,62.03,15,600,558270.0
P090,23,Beam,181,4,182,Timber,92.41,16,600,887136.0
P072,28,Slab,245,4,250,Timber,86.45,16,600,829920.0
P051,4,Column,40,7,40,Aluminum,59.74,8,1100,525712.0
P088,18,Slab,329,3,330,Aluminum,76.33,13,1100,1091519.0
P048,25,Beam,157,7,156,Aluminum,39.63,18,1100,784674.0
P070,18,Column,168,6,166,Aluminum,67.27,16,1100,1183952.0
P099,6,Wall,158,6,161,Steel,97.92,14,850,1165248.0
P065,19,Wall,130,4,135,Aluminum,81.99,12,1100,1082267.9999999998
P060,12,Beam,82,5,86,Aluminum,43.71,7,1100,336567.00000000006
P046,25,Column,156,4,155,Steel,93.91,17,850,1356999.5
P036,1,Slab,175,5,174,Steel,84.26,20,850,1432420.0
P058,5,Column,288,9,293,Timber,13.35,17,600,136170.0
P076,1,Wall,88,7,90,Timber,77.14,17,600,786828.0000000001
P038,8,Column,102,3,101,Aluminum,97.88,23,1100,2476363.9999999995
P011,18,Column,248,6,248,Timber,38.59,22,600,509388.0
P012,9,Wall,206,7,210,Steel,34.78,12,850,354756.0
P042,5,Wall,89,4,87,Timber,67.61,5,600,202830.0
P039,4,Slab,345,8,346,Timber,19.91,21,600,250866.0
P071,29,Column,288,8,290,Aluminum,70.75,13,1100,1011725.0
P011,1,Wall,310,7,314,Steel,30.39,14,850,361641.00000000006
P036,30,Beam,96,3,99,Steel,50.64,13,850,559572.0
P052,1,Wall,159,5,159,Timber,90.28,16,600,866688.0
P031,3,Slab,114,9,112,Timber,81.71,14,600,686363.9999999999
P033,22,Slab,24,3,28,Timber,19.72,12,600,141984.0
P013,8,Beam,163,4,164,Aluminum,78.52,8,1100,690976.0
P018,18,Slab,286,3,284,Timber,47.05,18,600,508140.0
P041,25,Column,353,6,353,Timber,99.5,11,600,656700.0
P058,20,Slab,55,8,58,Aluminum,36.98,14,1100,569491.9999999999
P056,31,Beam,64,3,67,Steel,52.35,14,850,622965.0
P024,30,Slab,33,7,31,Aluminum,40.71,19,1100,850839.0
P073,16,Beam,46,5,45,Timber,62.76,19,600,715464.0
P031,2,Slab,219,6,217,Timber,33.93,6,600,122147.99999999999
P055,17,Wall,289,6,288,Steel,92.14,20,850,1566380.0
P010,10,Beam,196,6,200,Aluminum,65.53,14,1100,1009162.0000000001
P060,7,Slab,253,4,256,Timber,94.84,19,600,1081176.0
P002,9,Column,286,4,286,Steel,71.25,23,850,1392937.5
P015,17,Beam,236,7,238,Timber,26.73,14,600,224532.00000000003
P003,9,Beam,79,5,78,Steel,11.39,24,850,232356.0
P043,9,Slab,92,3,97,Timber,46.68,19,600,532152.0
P031,24,Wall,96,7,101,Timber,99.42,6,600,357912.0
P070,11,Wall,228,4,233,Steel,88.92,18,850,1360476.0
P067,8,Slab,286,7,289,Steel,86.21,19,850,1392291.4999999998
P056,25,Slab,362,5,366,Timber,61.18,14,600,513912.0
P063,2,Column,235,7,233,Steel,18.54,13,850,204866.99999999997
P075,10,Slab,102,9,105,Timber,11.37,23,600,156906.0
P015,24,Beam,252,8,250,Timber,85.48,10,600,512880.00000000006
P092,16,Slab,140,8,138,Aluminum,25.97,12,1100,342804.0
P010,19,Column,323,6,326,Timber,16.9,6,600,60839.99999999999
P038,31,Slab,143,3,143,Timber,73.88,5,600,221640.0
P047,11,Slab,240,9,241,Steel,10.11,17,850,146089.5
P057,6,Beam,266,4,264,Aluminum,76.67,10,1100,843370.0
P050,6,Wall,342,9,340,Steel,27.31,7,850,162494.5
P071,32,Slab,61,4,60,Steel,38.93,6,850,198543.0
P015,13,Column,23,8,25,Timber,25.45,14,600,213780.0
P018,3,Slab,11,5,14,Timber,79.94,12,600,575568.0
P082,17,Slab,16,5,14,Timber,53.63,13,600,418314.00000000006
P088,3,Beam,49,5,53,Steel,24.92,11,850,233002.0
P002,34,Wall,336,4,336,Steel,13.47,17,850,194641.5
P084,12,Wall,170,6,171,Timber,98.8,11,600,652080.0
P098,24,Wall,119,9,120,Steel,74.29,23,850,1452369.5
P043,6,Slab,42,3,46,Aluminum,71.2,5,1100,391600.0
P026,11,Beam,10,5,15,Aluminum,55.25,17,1100,1033175.0
P071,27,Beam,49,4,50,Aluminum,49.15,21,1100,1135364.9999999998
P038,24,Slab,265,6,270,Steel,81.64,16,850,1110304.0
P094,18,Beam,207,5,207,Aluminum,84.39,18,1100,1670922.0
P042,27,Wall,167,9,168,Timber,15.5,20,600,186000.0
P005,21,Beam,2,5,5,Timber,87.35,16,600,838560.0
P011,34,Slab,68,3,69,Timber,78.54,20,600,942480.0000000001
P065,33,Slab,308,8,307,Aluminum,53.76,6,1100,354816.0
P034,18,Column,210,3,211,Aluminum,52.87,24,1100,1395767.9999999998
P001,3,Column,139,7,138,Steel,85.13,23,850,1664291.4999999998
P083,24,Beam,37,8,42,Timber,81.42,11,600,537372.0
P002,1,Beam,218,8,217,Steel,22.49,16,850,305864.0
P085,6,Slab,278,9,283,Aluminum,59.43,18,1100,1176714.0
P020,19,Column,180,8,179,Steel,97.24,22,850,1818387.9999999998
P061,22,Column,5,5,5,Timber,76.19,11,600,502853.99999999994
P087,8,Wall,130,7,128,Steel,97.57,9,850,746410.4999999999
P021,5,Wall,133,9,135,Steel,79.84,5,850,339320.00000000006
P088,9,Slab,99,4,103,Aluminum,57.22,11,1100,692362.0
P068,21,Slab,160,9,164,Aluminum,64.44,20,1100,1417680.0
P012,28,Slab,236,3,239,Aluminum,73.85,20,1100,1624700.0
P022,4,Slab,147,8,150,Aluminum,75.59,21,1100,1746129.0
P020,24,Column,359,8,360,Timber,77.28,8,600,370944.0
P082,8,Slab,115,6,120,Timber,93.72,20,600,1124640.0
P001,17,Slab,4,5,6,Steel,37.82,8,850,257176.0
P030,34,Column,87,9,85,Timber,84.65,9,600,457110.0
P097,20,Wall,46,5,45,Steel,61.27,9,850,468715.50000000006
P024,16,Slab,83,7,82,Aluminum,89.68,24,1100,2367552.0
P014,10,Wall,154,3,158,Steel,66.8,15,850,851700.0
P036,34,Column,306,8,305,Steel,94.16,18,850,1440648.0
P069,10,Wall,282,8,287,Timber,48.16,21,600,606815.9999999999
P075,30,Column,327,7,331,Steel,18.94,13,850,209287.00000000003
P024,30,Slab,288,9,287,Timber,68.04,21,600,857304.0000000001
P060,25,Wall,111,5,116,Steel,79.71,23,850,1558330.5
P095,7,Slab,117,3,118,Timber,72.23,5,600,216690.00000000003
P055,20,Beam,97,5,95,Aluminum,75.25,17,1100,1407175.0
P077,17,Beam,282,3,286,Timber,12.6,14,600,105840.0
P080,3,Wall,189,9,187,Aluminum,96.84,14,1100,1491336.0
P024,26,Column,88,5,92,Timber,33.78,11,600,222948.00000000003
P077,10,Wall,307,6,311,Aluminum,47.25,10,1100,519750.0
P024,34,Column,87,8,85,Aluminum,47.66,11,1100,576686.0
P054,14,Beam,26,9,28,Timber,91.61,9,600,494694.0
P026,8,Column,31,9,34,Aluminum,76.94,11,1100,930973.9999999999
P066,27,Beam,126,7,130,Steel,65.82,19,850,1062993.0
P080,10,Wall,198,3,197,Steel,20.8,14,850,247520.0
P038,15,Slab,301,7,301,Aluminum,39.11,24,1100,1032504.0
P065,22,Slab,31,3,36,Aluminum,54.26,17,1100,1014662.0
P075,31,Slab,317,9,320,Aluminum,20.34,13,1100,290862.0
P051,2,Column,232,3,230,Timber,61.42,10,600,368520.0
P035,31,Slab,45,8,50,Steel,29.29,24,850,597516.0
P043,14,Column,316,3,318,Aluminum,84.2,11,1100,1018820.0
P029,10,Slab,189,5,190,Aluminum,84.6,10,1100,930600.0
P037,30,Column,52,4,57,Timber,63.91,20,600,766919.9999999999
P081,15,Column,52,5,51,Steel,42.36,6,850,216036.0
P058,14,Beam,332,4,334,Aluminum,14.01,19,1100,292809.0
P054,31,Beam,318,8,321,Steel,66.61,7,850,396329.5
P039,29,Wall,323,8,328,Timber,80.61,17,600,822221.9999999999
P042,27,Beam,79,5,79,Steel,81.14,21,850,1448349.0
P028,21,Column,49,4,49,Aluminum,53.6,23,1100,1356080.0
P029,9,Beam,230,9,231,Aluminum,22.64,15,1100,373560.0
P043,20,Beam,344,8,342,Steel,15.83,6,850,80733.0
P003,15,Beam,44,3,42,Timber,15.02,14,600,126168.0
P010,24,Column,292,3,294,Timber,32.45,16,600,311520.0
P059,16,Column,247,4,251,Timber,22.73,17,600,231846.00000000003
P014,11,Wall,219,4,222,Timber,25.2,10,600,151200.0
P076,8,Beam,22,7,24,Aluminum,72.91,8,1100,641608.0
P047,3,Beam,130,3,133,Steel,26.16,16,850,355776.0
P042,19,Column,7,5,5,Aluminum,72.31,19,1100,1511279.0
P094,3,Wall,272,7,270,Steel,41.64,23,850,814062.0
P032,25,Wall,350,9,352,Steel,79.73,12,850,813246.0
P032,11,Column,44,4,43,Timber,24.31,9,600,131274.0
P042,16,Beam,240,9,243,Timber,12.1,8,600,58080.0
P032,17,Wall,65,8,68,Steel,18.03,17,850,260533.5
P026,24,Wall,246,5,251,Steel,96.95,10,850,824075.0
P001,17,Beam,73,6,73,Steel,58.42,24,850,1191768.0
P056,20,Wall,71,6,76,Aluminum,64.63,20,1100,1421860.0
P002,22,Beam,197,9,197,Steel,97.03,14,850,1154657.0
P081,6,Wall,189,9,190,Aluminum,79.84,9,1100,790416.0000000001
P030,7,Wall,158,8,158,Steel,20.14,19,850,325261.0
P071,14,Column,330,6,333,Timber,47.96,15,600,431640.0
P052,11,Wall,25,8,29,Steel,83.93,24,850,1712172.0000000002
P091,12,Beam,338,5,340,Steel,69.85,13,850,771842.5
P009,5,Wall,71,8,70,Aluminum,29.42,22,1100,711964.0
P022,5,Column,313,9,318,Steel,82.51,5,850,350667.5
P034,20,Wall,223,4,225,Aluminum,60.3,13,1100,862290.0
P049,15,Slab,160,5,158,Aluminum,80.95,13,1100,1157585.0000000002
P001,26,Beam,306,7,309,Timber,66.38,19,600,756731.9999999999
P073,33,Slab,75,7,73,Timber,51.66,8,600,247967.99999999997
P084,30,Column,138,6,141,Timber,75.57,8,600,362735.99999999994
P053,24,Slab,41,9,41,Timber,87.91,5,600,263730.0
P083,23,Wall,303,4,302,Aluminum,51.9,5,1100,285450.0
P100,9,Beam,334,9,337,Steel,12.68,5,850,53890.0
P040,3,Slab,309,7,310,Aluminum,63.39,10,1100,697290.0
P045,7,Wall,16,3,18,Timber,18.13,15,600,163170.0
P068,22,Slab,189,9,194,Steel,39.21,20,850,666570.0
P009,14,Wall,28,3,29,Aluminum,59.48,9,1100,588851.9999999999
P022,29,Wall,163,6,164,Steel,41.07,14,850,488733.0
P018,16,Slab,317,9,318,Aluminum,35.28,20,1100,776160.0
P076,34,Column,55,6,56,Steel,11.81,15,850,150577.5
P043,10,Beam,274,6,276,Steel,34.23,22,850,640101.0
P039,7,Column,305,7,303,Timber,44.63,18,600,482004.0
P073,25,Slab,102,4,104,Timber,36.12,17,600,368424.0
P006,27,Wall,42,8,47,Steel,66.56,5,850,282880.0
P083,15,Slab,263,8,261,Steel,69.92,7,850,416024.0
P048,32,Wall,171,6,176,Timber,80.19,19,600,914165.9999999999
P007,28,Wall,208,5,206,Aluminum,26.73,16,1100,470448.0
P080,9,Column,315,6,317,Steel,65.7,9,850,502605.00000000006
P069,7,Column,49,9,51,Aluminum,48.71,20,1100,1071620.0
P016,16,Slab,60,8,62,Timber,39.06,18,600,421848.0
P001,26,Beam,6,8,9,Steel,53.45,14,850,636055.0
P037,17,Column,148,8,146,Aluminum,53.32,9,1100,527868.0
P083,23,Wall,287,7,289,Timber,67.54,11,600,445764.00000000006
P037,8,Slab,211,4,210,Steel,60.33,20,850,1025609.9999999999
P081,2,Slab,150,6,150,Aluminum,66.81,19,1100,1396329.0
P064,31,Beam,85,3,85,Steel,98.24,10,850,835040.0
P090,32,Slab,160,6,159,Aluminum,82.94,11,1100,1003573.9999999999
P086,29,Column,47,6,47,Aluminum,36.29,22,1100,878218.0
P062,3,Wall,162,4,160,Steel,58.01,23,850,1134095.5
P072,8,Slab,155,5,160,Timber,30.64,23,600,422832.0
P061,2,Slab,230,6,235,Steel,56.7,21,850,1012095.0
P033,31,Wall,300,6,302,Timber,74.09,18,600,800172.0000000001
P066,20,Slab,158,8,160,Aluminum,15.92,13,1100,227656.0
P030,29,Slab,161,7,165,Aluminum,22.37,20,1100,492140.00000000006
P020,17,Beam,247,4,250,Aluminum,10.66,14,1100,164164.0
P060,10,Column,56,7,61,Timber,44.08,13,600,343824.0
P082,22,Slab,151,8,153,Aluminum,79.06,16,1100,1391456.0
P074,6,Column,299,6,298,Steel,50.46,13,850,557583.0
P024,34,Beam,54,6,53,Aluminum,61.37,20,1100,1350139.9999999998
P004,31,Column,223,3,221,Timber,63.09,20,600,757080.0000000001
P037,12,Beam,254,7,253,Timber,18.06,6,600,65015.99999999999
P004,12,Column,68,8,73,Steel,25.7,11,850,240295.0
P077,16,Column,53,4,58,Steel,92.37,24,850,1884348.0
P089,25,Slab,245,9,248,Timber,51.28,11,600,338448.0
P077,22,Column,40,9,42,Timber,47.68,11,600,314688.0
P018,27,Slab,342,9,345,Steel,77.59,23,850,1516884.5000000002
P088,24,Slab,351,6,355,Steel,14.07,7,850,83716.50000000001
P066,12,Column,138,3,136,Steel,85.67,14,850,1019473.0000000001
P048,18,Slab,266,3,264,Steel,70.34,10,850,597890.0000000001
P033,16,Column,138,9,140,Timber,23.04,6,600,82944.0
P058,4,Wall,292,5,293,Aluminum,15.84,24,1100,418175.99999999994
P083,12,Slab,210,4,212,Timber,10.26,22,600,135432.0
P073,33,Wall,172,9,170,Steel,36.47,13,850,402993.5
P028,22,Wall,185,3,190,Timber,39.23,19,600,447221.99999999994
P035,18,Slab,299,4,304,Steel,25.91,18,850,396423.0
P010,33,Beam,240,9,241,Timber,35.84,13,600,279552.00000000006
P065,27,Beam,211,6,213,Steel,60.58,6,850,308958.0
P042,19,Wall,363,9,365,Steel,20.16,14,850,239904.0
P085,14,Wall,151,5,152,Timber,28.1,8,600,134880.0
P009,25,Column,124,8,125,Steel,60.58,5,850,257464.99999999997
P060,34,Wall,49,4,49,Aluminum,73.4,15,1100,1211100.0
P015,24,Slab,124,8,129,Steel,93.81,20,850,1594770.0
P099,23,Beam,68,5,71,Steel,55.95,15,850,713362.5
P057,5,Beam,358,8,362,Steel,20.19,17,850,291745.5
P069,24,Beam,231,4,236,Aluminum,63.24,18,1100,1252152.0
P022,5,Slab,346,8,347,Timber,99.58,5,600,298740.0
P064,6,Column,9,4,14,Aluminum,89.48,13,1100,1279564.0
P041,4,Slab,266,7,271,Aluminum,80.21,22,1100,1941081.9999999998
P087,10,Slab,125,5,124,Aluminum,76.11,15,1100,1255815.0
P071,1,Beam,321,4,322,Timber,78.0,7,600,327600.0
P056,21,Slab,112,7,110,Steel,18.16,8,850,123488.0
P023,3,Wall,328,7,332,Aluminum,56.82,15,1100,937530.0
P025,31,Slab,330,5,331,Steel,72.06,11,850,673761.0000000001
P091,27,Beam,54,6,56,Aluminum,16.55,13,1100,236665.0
P006,17,Beam,89,5,88,Aluminum,92.33,9,1100,914067.0
P034,23,Slab,95,4,99,Aluminum,21.49,6,1100,141834.0
P063,13,Wall,359,6,364,Aluminum,17.94,16,1100,315744.0
P009,27,Wall,250,5,254,Aluminum,21.11,8,1100,185768.0
P060,20,Beam,317,5,318,Aluminum,48.09,17,1100,899283.0000000001
P049,13,Wall,166,5,165,Timber,58.89,6,600,212004.00000000003
P097,24,Wall,227,5,230,Steel,18.53,19,850,299259.50000000006
P051,3,Column,136,6,140,Steel,80.74,5,850,343145.0
P060,10,Column,65,4,69,Timber,28.01,22,600,369732.0
P070,1,Wall,5,7,5,Aluminum,60.44,6,1100,398904.0
P037,13,Wall,120,5,119,Timber,54.2,8,600,260160.0
P031,14,Column,219,7,221,Timber,91.51,23,600,1262838.0
P098,33,Column,43,7,43,Timber,90.4,24,600,1301760.0000000002
P041,2,Column,188,7,189,Steel,31.46,14,850,374374.0
P062,2,Beam,26,5,29,Timber,58.46,17,600,596292.0
P093,31,Beam,267,5,271,Aluminum,98.69,23,1100,2496857.0
P058,4,Column,162,8,165,Timber,39.87,12,600,287063.99999999994
P014,34,Column,233,5,237,Steel,16.63,14,850,197897.0
P036,19,Column,130,9,133,Steel,74.62,12,850,761124.0
P036,9,Beam,21,5,20,Aluminum,55.29,23,1100,1398837.0
P079,24,Beam,128,3,128,Timber,94.57,13,600,737645.9999999999
P008,13,Wall,76,4,77,Aluminum,61.77,13,1100,883311.0
P026,30,Slab,73,3,76,Timber,56.03,17,600,571506.0
P036,19,Wall,233,8,238,Aluminum,92.34,5,1100,507870.00000000006
P048,10,Slab,343,9,348,Aluminum,44.23,16,1100,778448.0
P085,14,Slab,106,6,109,Aluminum,63.77,14,1100,982058.0000000001
P028,20,Slab,9,9,12,Steel,86.11,23,850,1683450.5
P068,4,Wall,119,3,122,Steel,63.78,12,850,650556.0
P062,5,Beam,50,3,51,Timber,36.8,15,600,331200.0
P080,32,Beam,10,3,9,Steel,60.25,15,850,768187.5
P086,6,Beam,113,4,116,Aluminum,48.88,20,1100,1075360.0
P076,14,Beam,266,7,269,Steel,98.62,15,850,1257405.0000000002
P080,6,Wall,78,6,77,Steel,14.58,5,850,61965.00000000001
P051,14,Column,36,6,36,Timber,79.12,10,600,474720.0
P042,12,Slab,202,9,201,Aluminum,12.16,17,1100,227392.0
P029,27,Beam,312,4,313,Steel,64.35,15,850,820462.4999999999
P082,26,Beam,118,8,123,Steel,48.78,7,850,290241.00000000006
P010,12,Wall,190,9,192,Timber,91.94,5,600,275820.0
P039,8,Slab,242,3,246,Timber,58.54,18,600,632232.0
P082,10,Beam,293,7,293,Aluminum,84.46,15,1100,1393589.9999999998
P001,16,Column,169,9,171,Timber,70.49,18,600,761292.0
P039,26,Beam,230,9,235,Aluminum,50.24,14,1100,773696.0
P021,8,Slab,48,5,53,Aluminum,40.39,6,1100,266574.0
P065,29,Column,150,9,153,Steel,20.53,9,850,157054.5
P015,20,Wall,343,4,345,Steel,11.22,19,850,181203.0
P004,17,Column,208,8,209,Steel,10.13,22,850,189431.0
P060,19,Slab,61,7,63,Steel,30.33,20,850,515609.99999999994
P061,17,Slab,331,8,329,Steel,60.48,24,850,1233792.0
P020,1,Column,117,4,117,Aluminum,97.79,7,1100,752983.0000000001
P010,29,Beam,239,4,244,Steel,73.47,13,850,811843.5
P087,14,Slab,355,5,356,Steel,16.36,22,850,305931.99999999994
P034,17,Column,48,8,47,Steel,68.07,23,850,1330768.5
P048,13,Slab,245,7,250,Aluminum,53.69,9,1100,531531.0
P033,29,Beam,293,8,297,Timber,67.26,8,600,322848.0
P098,34,Beam,5,9,6,Timber,66.09,12,600,475848.0
P061,27,Column,100,8,99,Steel,22.96,11,850,214676.0
P010,33,Wall,205,3,206,Timber,92.75,15,600,834750.0
P054,29,Wall,180,8,178,Aluminum,59.91,16,1100,1054416.0
P084,19,Beam,17,7,17,Steel,73.07,16,850,993751.9999999999
P065,24,Wall,90,9,93,Aluminum,44.84,20,1100,986480.0000000001
P077,14,Beam,108,7,111,Aluminum,21.01,20,1100,462220.00000000006
P001,5,Wall,190,3,192,Steel,72.18,19,850,1165707.0
P005,24,Beam,180,5,184,Aluminum,94.82,5,1100,521509.99999999994
P080,34,Slab,249,7,250,Steel,62.3,19,850,1006145.0
P015,31,Column,251,8,251,Aluminum,27.88,22,1100,674696.0
P028,30,Column,20,8,20,Timber,66.09,10,600,396540.00000000006
P095,9,Wall,359,3,359,Timber,48.6,13,600,379080.00000000006
P023,27,Column,97,4,97,Timber,45.91,21,600,578465.9999999999
P017,28,Wall,222,4,222,Aluminum,92.22,16,1100,1623072.0
P098,26,Beam,144,9,148,Steel,76.34,6,850,389334.0
P013,18,Slab,7,3,9,Timber,55.79,20,600,669480.0
P014,8,Column,350,4,353,Steel,47.58,19,850,768417.0
P011,18,Slab,322,7,324,Timber,31.86,16,600,305856.0
P028,20,Column,268,3,269,Timber,40.91,19,600,466374.0
P042,32,Beam,296,8,299,Aluminum,58.66,17,1100,1096942.0
P096,29,Column,1,9,4,Timber,14.35,16,600,137760.0
P099,18,Column,58,9,63,Steel,42.18,23,850,824619.0
P061,7,Beam,264,7,263,Steel,54.47,20,850,925990.0000000001
P064,1,Wall,90,6,91,Timber,64.75,11,600,427350.0
P031,28,Wall,75,5,79,Steel,76.88,21,850,1372308.0
P081,33,Beam,341,8,341,Steel,11.24,14,850,133756.0
P073,4,Wall,261,8,260,Steel,36.53,13,850,403656.5
P010,20,Column,282,5,285,Steel,33.49,10,850,284665.0
P008,31,Slab,341,5,345,Steel,56.92,13,850,628966.0
P021,28,Beam,329,3,333,Timber,51.94,5,600,155820.0
P077,3,Column,357,6,358,Steel,17.19,20,850,292230.0
P059,6,Beam,243,5,242,Steel,78.52,18,850,1201356.0
P050,23,Slab,322,7,325,Timber,71.85,12,600,517319.99999999994
P069,7,Column,119,8,121,Aluminum,83.9,19,1100,1753510.0000000002
P070,1,Column,47,5,47,Steel,19.99,20,850,339829.99999999994
P030,6,Slab,168,6,172,Aluminum,55.56,18,1100,1100088.0
P095,24,Slab,348,7,347,Aluminum,64.33,20,1100,1415260.0
P017,24,Wall,27,7,25,Timber,14.4,11,600,95040.0
P075,29,Column,296,3,301,Aluminum,96.35,22,1100,2331670.0
P020,32,Slab,1,3,6,Aluminum,81.5,21,1100,1882650.0
P048,25,Slab,174,4,174,Aluminum,31.93,5,1100,175615.0
P073,10,Column,167,6,169,Timber,66.59,15,600,599310.0
P002,25,Wall,18,9,20,Steel,22.9,24,850,467159.99999999994
P037,27,Beam,91,7,92,Timber,88.59,9,600,478386.00000000006
P001,32,Wall,303,6,307,Timber,18.85,17,600,192270.00000000003
P004,12,Slab,202,5,205,Timber,91.37,12,600,657864.0
P100,4,Beam,21,9,19,Steel,84.51,22,850,1580337.0
P054,26,Beam,156,8,155,Aluminum,53.04,17,1100,991848.0
P025,3,Wall,14,5,18,Steel,68.73,13,850,759466.5
P003,17,Beam,20,8,21,Aluminum,32.12,15,1100,529980.0
P009,9,Slab,244,4,246,Steel,44.59,10,850,379015.0
P086,29,Column,173,7,172,Timber,29.57,15,600,266130.0
P087,1,Column,122,8,124,Timber,57.49,19,600,655386.0
P076,18,Column,184,7,186,Aluminum,38.68,18,1100,765864.0
P074,20,Wall,308,8,306,Timber,41.64,12,600,299808.0
P034,34,Column,68,4,68,Timber,49.85,22,600,658020.0
P043,28,Column,293,5,292,Steel,88.53,5,850,376252.5
P074,16,Column,338,7,336,Aluminum,59.38,13,1100,849134.0000000001
P094,21,Beam,159,9,162,Steel,82.59,11,850,772216.5
P022,13,Beam,49,8,53,Steel,86.37,19,850,1394875.5000000002
P070,32,Beam,181,6,183,Timber,32.09,19,600,365826.0
P002,6,Slab,295,7,297,Steel,79.99,13,850,883889.4999999999
P094,13,Slab,348,8,346,Aluminum,68.38,9,1100,676962.0
P066,13,Slab,141,8,144,Timber,55.67,11,600,367422.0
P032,12,Column,18,5,17,Aluminum,17.98,16,1100,316448.0
P016,33,Beam,140,7,142,Aluminum,61.51,10,1100,676610.0
P076,28,Slab,72,7,75,Aluminum,23.98,14,1100,369292.00000000006
P001,3,Wall,242,3,241,Aluminum,83.46,19,1100,1744313.9999999998
